,date,time,location,catch
871,2020-05-29,2,AB1,0
872,2020-05-29,2,AB1,3
873,2020-05-29,2,AB1,4
874,2020-05-29,3,C3,1
875,2020-05-29,3,C3,1
876,2020-05-29,3,C3,4
877,2020-05-29,3,C3,0
878,2020-05-29,4,E,3
879,2020-05-29,4,E,3
880,2020-05-29,4,E,4
881,2020-05-29,4,E,1
882,2020-05-30,3,H6,0
883,2020-05-30,3,H6,2
884,2020-05-30,3,H6,4
885,2020-05-30,3,H6,0
886,2020-05-30,4,H1,4
887,2020-05-31,3,C3,2
888,2020-05-31,3,C3,3
889,2020-05-31,3,C3,1
890,2020-05-31,3,C3,3
891,2020-05-31,4,H1,3
892,2020-06-01,1,H6,0
893,2020-06-01,1,H6,3
894,2020-06-01,1,H6,4
895,2020-06-01,1,H6,3
896,2020-06-01,1,H6,1
897,2020-06-01,3,H3,4
898,2020-06-01,3,H3,1
899,2020-06-01,4,H6,0
900,2020-06-01,4,H6,1
901,2020-06-01,4,H6,3
902,2020-06-01,4,H6,1
903,2020-06-01,4,H6,0
904,2020-06-02,1,H3,4
905,2020-06-02,1,H3,4
906,2020-06-02,1,H3,0
907,2020-06-02,3,C1,0
908,2020-06-02,3,C1,3
909,2020-06-02,3,C1,0
910,2020-06-03,1,H1,0
911,2020-06-03,3,C3,4
912,2020-06-03,3,C3,4
913,2020-06-03,3,C3,1
914,2020-06-03,3,C3,3
915,2020-06-04,1,H1,1
916,2020-06-04,2,AB3,2
917,2020-06-04,2,AB3,4
918,2020-06-04,2,AB3,3
919,2020-06-04,2,AB3,4
920,2020-06-06,1,H6,0
921,2020-06-06,1,H6,3
922,2020-06-06,1,H6,1
923,2020-06-06,1,H6,1
924,2020-06-06,1,H6,1
925,2020-06-07,1,H2,3
926,2020-06-07,3,C3,0
927,2020-06-07,3,C3,1
928,2020-06-07,3,C3,3
929,2020-06-07,3,C3,0
930,2020-06-07,4,H2,3
931,2020-06-09,1,H1,2
932,2020-06-09,4,H6,3
933,2020-06-09,4,H6,2
934,2020-06-09,4,H6,3
935,2020-06-09,4,H6,2
936,2020-06-09,4,H6,3
937,2020-06-10,1,H3,4
938,2020-06-10,1,H3,2
939,2020-06-10,1,H3,0
940,2020-06-11,3,H2,2
941,2020-06-11,4,H2,1
942,2020-06-12,1,H1,3
943,2020-06-12,2,AB2,1
944,2020-06-12,2,AB2,3
945,2020-06-12,2,AB2,2
946,2020-06-12,3,H5,1
947,2020-06-12,3,H5,0
948,2020-06-12,3,H5,4
949,2020-06-12,3,H5,2
950,2020-06-12,4,H2,3
951,2020-06-13,2,AB2,4
952,2020-06-13,2,AB2,3
953,2020-06-13,2,AB2,3
954,2020-06-14,2,AB3,4
955,2020-06-14,2,AB3,2
956,2020-06-14,2,AB3,1
957,2020-06-14,2,AB3,0
958,2020-06-14,3,C3,1
959,2020-06-14,3,C3,1
960,2020-06-14,3,C3,0
961,2020-06-14,3,C3,2
962,2020-06-14,4,H6,4
963,2020-06-14,4,H6,0
964,2020-06-14,4,H6,1
965,2020-06-14,4,H6,1
966,2020-06-14,4,H6,4
967,2020-06-15,1,H4,2
968,2020-06-15,1,H4,4
969,2020-06-15,3,C2,1
970,2020-06-15,3,C2,2
971,2020-06-15,3,C2,2
972,2020-06-15,3,C2,3
973,2020-06-15,3,C2,3
974,2020-06-15,3,C2,2
975,2020-06-15,4,E,1
976,2020-06-15,4,E,2
977,2020-06-15,4,E,4
978,2020-06-15,4,E,3
979,2020-06-16,2,AB1,4
980,2020-06-16,2,AB1,1
981,2020-06-16,2,AB1,1
982,2020-06-16,3,H2,4
983,2020-06-16,4,H5,4
984,2020-06-16,4,H5,3
985,2020-06-16,4,H5,3
986,2020-06-16,4,H5,4
987,2020-06-16,4,H5,4
988,2020-06-17,1,H5,4
989,2020-06-17,1,H5,4
990,2020-06-17,1,H5,3
991,2020-06-17,1,H5,4
992,2020-06-17,4,E,0
993,2020-06-17,4,E,3
994,2020-06-17,4,E,2
995,2020-06-17,4,E,4
996,2020-06-18,3,H3,1
997,2020-06-18,3,H3,2
998,2020-06-19,1,H2,3
999,2020-06-19,3,H4,4
1000,2020-06-19,3,H4,2
1001,2020-06-19,4,H5,1
1002,2020-06-19,4,H5,2
1003,2020-06-19,4,H5,0
1004,2020-06-19,4,H5,1
1005,2020-06-19,4,H5,0
1006,2020-06-20,3,H2,1
1007,2020-06-23,1,H6,1
1008,2020-06-23,1,H6,3
1009,2020-06-23,1,H6,4
1010,2020-06-23,1,H6,3
1011,2020-06-23,1,H6,3
1012,2020-06-23,4,H2,0
1013,2020-06-24,2,AB2,0
1014,2020-06-24,2,AB2,2
1015,2020-06-24,2,AB2,0
1016,2020-06-25,4,E,4
1017,2020-06-25,4,E,0
1018,2020-06-25,4,E,1
1019,2020-06-25,4,E,1
1020,2020-06-26,1,H5,2
1021,2020-06-26,1,H5,3
1022,2020-06-26,1,H5,0
1023,2020-06-26,1,H5,3
1024,2020-06-26,3,C1,3
1025,2020-06-26,3,C1,4
1026,2020-06-26,3,C1,0
1027,2020-06-26,4,H2,4
1028,2020-06-27,3,C1,2
1029,2020-06-27,3,C1,2
1030,2020-06-27,3,C1,2
1031,2020-06-27,4,H6,3
1032,2020-06-27,4,H6,2
1033,2020-06-27,4,H6,1
1034,2020-06-27,4,H6,3
1035,2020-06-27,4,H6,3
1036,2020-06-28,1,E,3
1037,2020-06-28,1,E,0
1038,2020-06-28,1,E,1
1039,2020-06-28,1,E,2
1040,2020-06-28,2,AB2,0
1041,2020-06-28,2,AB2,1
1042,2020-06-28,2,AB2,1
1043,2020-06-28,3,C1,0
1044,2020-06-28,3,C1,3
1045,2020-06-28,3,C1,0
1046,2020-06-28,4,H1,2
1047,2020-06-29,3,H3,3
1048,2020-06-29,3,H3,1
1049,2020-06-29,4,H6,4
1050,2020-06-29,4,H6,1
1051,2020-06-29,4,H6,3
1052,2020-06-29,4,H6,1
1053,2020-06-29,4,H6,3
1054,2020-06-30,3,H1,4
1055,2020-07-01,1,H2,3
1056,2020-07-01,2,AB3,4
1057,2020-07-01,2,AB3,0
1058,2020-07-01,2,AB3,1
1059,2020-07-01,2,AB3,4
1060,2020-07-01,3,C3,4
1061,2020-07-01,3,C3,1
1062,2020-07-01,3,C3,1
1063,2020-07-01,3,C3,4
1064,2020-07-01,4,H6,0
1065,2020-07-01,4,H6,1
1066,2020-07-01,4,H6,4
1067,2020-07-01,4,H6,4
1068,2020-07-01,4,H6,1
1069,2020-07-02,2,MBA,1
1070,2020-07-02,2,MBA,2
1071,2020-07-02,2,MBA,1
1072,2020-07-02,4,H1,3
1073,2020-07-03,1,H5,3
1074,2020-07-03,1,H5,4
1075,2020-07-03,1,H5,0
1076,2020-07-03,1,H5,1
1077,2020-07-03,3,H5,2
1078,2020-07-03,3,H5,2
1079,2020-07-03,3,H5,1
1080,2020-07-03,3,H5,1
1081,2020-07-03,4,E,4
1082,2020-07-03,4,E,3
1083,2020-07-03,4,E,4
1084,2020-07-03,4,E,0
1085,2020-07-04,3,H1,2
1086,2020-07-05,3,H1,0
1087,2020-07-06,1,H4,4
1088,2020-07-06,1,H4,4
1089,2020-07-06,3,C1,1
1090,2020-07-06,3,C1,4
1091,2020-07-06,3,C1,4
1092,2020-07-07,1,H2,4
1093,2020-07-07,3,C2,1
1094,2020-07-07,3,C2,0
1095,2020-07-07,3,C2,3
1096,2020-07-07,3,C2,2
1097,2020-07-07,3,C2,1
1098,2020-07-07,3,C2,3
1099,2020-07-07,4,H1,3
1100,2020-07-08,1,H1,4
1101,2020-07-08,2,AB1,1
1102,2020-07-08,2,AB1,2
1103,2020-07-08,2,AB1,2
1104,2020-07-08,3,H4,2
1105,2020-07-08,3,H4,4
1106,2020-07-09,1,H6,1
1107,2020-07-09,1,H6,2
1108,2020-07-09,1,H6,0
1109,2020-07-09,1,H6,0
1110,2020-07-09,1,H6,3
1111,2020-07-09,3,H4,0
1112,2020-07-09,3,H4,3
1113,2020-07-10,1,H3,3
1114,2020-07-10,1,H3,4
1115,2020-07-10,1,H3,2
1116,2020-07-10,4,H5,2
1117,2020-07-10,4,H5,4
1118,2020-07-10,4,H5,1
1119,2020-07-10,4,H5,1
1120,2020-07-10,4,H5,4
1121,2020-07-12,3,H4,0
1122,2020-07-12,3,H4,1
1123,2020-07-12,4,H6,3
1124,2020-07-12,4,H6,3
1125,2020-07-12,4,H6,3
1126,2020-07-12,4,H6,2
1127,2020-07-12,4,H6,3
1128,2020-07-13,2,AB3,3
1129,2020-07-13,2,AB3,3
1130,2020-07-13,2,AB3,1
1131,2020-07-13,2,AB3,1
1132,2020-07-13,3,H4,2
1133,2020-07-13,3,H4,1
1134,2020-07-14,1,H4,1
1135,2020-07-14,1,H4,3
1136,2020-07-14,4,H5,2
1137,2020-07-14,4,H5,2
1138,2020-07-14,4,H5,4
1139,2020-07-14,4,H5,1
1140,2020-07-14,4,H5,4
1141,2020-07-16,2,AB1,3
1142,2020-07-16,2,AB1,4
1143,2020-07-16,2,AB1,0
1144,2020-07-16,3,H1,3
1145,2020-07-16,4,H6,0
1146,2020-07-16,4,H6,2
1147,2020-07-16,4,H6,2
1148,2020-07-16,4,H6,2
1149,2020-07-16,4,H6,1
1150,2020-07-17,1,H5,0
1151,2020-07-17,1,H5,1
1152,2020-07-17,1,H5,3
1153,2020-07-17,1,H5,3
1154,2020-07-17,2,AB1,3
1155,2020-07-17,2,AB1,4
1156,2020-07-17,2,AB1,2
1157,2020-07-17,4,H6,0
1158,2020-07-17,4,H6,3
1159,2020-07-17,4,H6,0
1160,2020-07-17,4,H6,3
1161,2020-07-17,4,H6,0
1162,2020-07-18,1,H3,3
1163,2020-07-18,1,H3,1
1164,2020-07-18,1,H3,4
1165,2020-07-18,3,H1,3
1166,2020-07-20,2,MBA,0
1167,2020-07-20,2,MBA,0
1168,2020-07-20,2,MBA,4
1169,2020-07-21,4,H5,3
1170,2020-07-21,4,H5,2
1171,2020-07-21,4,H5,3
1172,2020-07-21,4,H5,2
1173,2020-07-21,4,H5,3
1174,2020-07-22,1,H6,3
1175,2020-07-22,1,H6,1
1176,2020-07-22,1,H6,3
1177,2020-07-22,1,H6,0
1178,2020-07-22,1,H6,0
1179,2020-07-22,3,H1,1
1180,2020-07-23,1,H2,3
1181,2020-07-23,3,H1,2
1182,2020-07-24,1,H3,2
1183,2020-07-24,1,H3,2
1184,2020-07-24,1,H3,0
1185,2020-07-24,2,AB1,3
1186,2020-07-24,2,AB1,0
1187,2020-07-24,2,AB1,3
1188,2020-07-24,3,H6,2
1189,2020-07-24,3,H6,3
1190,2020-07-24,3,H6,0
1191,2020-07-24,3,H6,4
1192,2020-07-25,3,H4,4
1193,2020-07-25,3,H4,1
1194,2020-07-26,2,AB3,0
1195,2020-07-26,2,AB3,1
1196,2020-07-26,2,AB3,2
1197,2020-07-26,2,AB3,0
1198,2020-07-26,4,H6,2
1199,2020-07-26,4,H6,0
1200,2020-07-26,4,H6,1
1201,2020-07-26,4,H6,2
1202,2020-07-26,4,H6,2
1203,2020-07-27,3,H1,3
1204,2020-07-28,3,H1,3
1205,2020-07-28,4,E,1
1206,2020-07-28,4,E,2
1207,2020-07-28,4,E,4
1208,2020-07-28,4,E,0
1209,2020-07-29,2,AB2,1
1210,2020-07-29,2,AB2,3
1211,2020-07-29,2,AB2,4
1212,2020-07-29,3,H5,0
1213,2020-07-29,3,H5,3
1214,2020-07-29,3,H5,1
1215,2020-07-29,3,H5,1
1216,2020-07-29,4,H2,3
1217,2020-07-30,1,H1,0
1218,2020-07-30,3,H6,1
1219,2020-07-30,3,H6,1
1220,2020-07-30,3,H6,4
1221,2020-07-30,3,H6,2
1222,2020-07-31,1,H1,3
1223,2020-07-31,2,AB2,2
1224,2020-07-31,2,AB2,1
1225,2020-07-31,2,AB2,1
1226,2020-07-31,3,H5,4
1227,2020-07-31,3,H5,0
1228,2020-07-31,3,H5,4
1229,2020-07-31,3,H5,0
1230,2020-08-01,3,H1,2
1231,2020-08-02,1,H3,4
1232,2020-08-02,1,H3,3
1233,2020-08-02,1,H3,3
1234,2020-08-02,2,AB3,3
1235,2020-08-02,2,AB3,0
1236,2020-08-02,2,AB3,1
1237,2020-08-02,2,AB3,2
1238,2020-08-03,4,H2,0
1239,2020-08-04,3,C3,2
1240,2020-08-04,3,C3,1
1241,2020-08-04,3,C3,3
1242,2020-08-04,3,C3,3
1243,2020-08-04,4,H1,1
1244,2020-08-05,2,AB3,3
1245,2020-08-05,2,AB3,1
1246,2020-08-05,2,AB3,4
1247,2020-08-05,2,AB3,3
1248,2020-08-05,3,C2,4
1249,2020-08-05,3,C2,3
1250,2020-08-05,3,C2,2
1251,2020-08-05,3,C2,0
1252,2020-08-05,3,C2,3
1253,2020-08-05,3,C2,0
1254,2020-08-06,3,H6,4
1255,2020-08-06,3,H6,0
1256,2020-08-06,3,H6,1
1257,2020-08-06,3,H6,1
1258,2020-08-07,3,H5,2
1259,2020-08-07,3,H5,4
1260,2020-08-07,3,H5,3
1261,2020-08-07,3,H5,0
1262,2020-08-08,1,H2,0
1263,2020-08-08,3,H6,4
1264,2020-08-08,3,H6,0
1265,2020-08-08,3,H6,2
1266,2020-08-08,3,H6,0
1267,2020-08-08,4,H3,0
1268,2020-08-08,4,H3,3
1269,2020-08-09,1,H3,4
1270,2020-08-09,1,H3,3
1271,2020-08-09,1,H3,4
1272,2020-08-09,2,AB1,3
1273,2020-08-09,2,AB1,3
1274,2020-08-09,2,AB1,1
1275,2020-08-09,3,C2,0
1276,2020-08-09,3,C2,3
1277,2020-08-09,3,C2,4
1278,2020-08-09,3,C2,1
1279,2020-08-09,3,C2,0
1280,2020-08-09,3,C2,2
1281,2020-08-10,1,H5,4
1282,2020-08-10,1,H5,3
1283,2020-08-10,1,H5,4
1284,2020-08-10,1,H5,4
1285,2020-08-10,2,MBA,0
1286,2020-08-10,2,MBA,4
1287,2020-08-10,2,MBA,3
1288,2020-08-10,3,H4,2
1289,2020-08-10,3,H4,2
1290,2020-08-11,1,H5,1
1291,2020-08-11,1,H5,0
1292,2020-08-11,1,H5,1
1293,2020-08-11,1,H5,2
1294,2020-08-11,2,AB3,2
1295,2020-08-11,2,AB3,0
1296,2020-08-11,2,AB3,4
1297,2020-08-11,2,AB3,3
1298,2020-08-11,3,C1,1
1299,2020-08-11,3,C1,1
1300,2020-08-11,3,C1,3
1301,2020-08-12,1,H6,2
1302,2020-08-12,1,H6,1
1303,2020-08-12,1,H6,0
1304,2020-08-12,1,H6,3
1305,2020-08-12,1,H6,0
1306,2020-08-12,2,MBA,4
1307,2020-08-12,2,MBA,0
1308,2020-08-12,2,MBA,4
1309,2020-08-13,1,H3,0
1310,2020-08-13,1,H3,1
1311,2020-08-13,1,H3,0
1312,2020-08-13,3,C3,4
1313,2020-08-13,3,C3,4
1314,2020-08-13,3,C3,3
1315,2020-08-13,3,C3,2
1316,2020-08-14,1,H3,1
1317,2020-08-14,1,H3,1
1318,2020-08-14,1,H3,0
1319,2020-08-14,3,C1,1
1320,2020-08-14,3,C1,1
1321,2020-08-14,3,C1,1
1322,2020-08-15,1,H5,0
1323,2020-08-15,1,H5,4
1324,2020-08-15,1,H5,1
1325,2020-08-15,1,H5,1
1326,2020-08-15,4,H3,1
1327,2020-08-15,4,H3,2
1328,2020-08-16,2,AB3,2
1329,2020-08-16,2,AB3,2
1330,2020-08-16,2,AB3,0
1331,2020-08-16,2,AB3,0
1332,2020-08-16,3,H6,4
1333,2020-08-16,3,H6,4
1334,2020-08-16,3,H6,3
1335,2020-08-16,3,H6,0
1336,2020-08-16,4,E,2
1337,2020-08-16,4,E,2
1338,2020-08-16,4,E,4
1339,2020-08-16,4,E,4
1340,2020-08-17,1,H6,0
1341,2020-08-17,1,H6,2
1342,2020-08-17,1,H6,1
1343,2020-08-17,1,H6,0
1344,2020-08-17,1,H6,3
1345,2020-08-17,4,H6,4
1346,2020-08-17,4,H6,3
1347,2020-08-17,4,H6,3
1348,2020-08-17,4,H6,2
1349,2020-08-17,4,H6,2
1350,2020-08-18,3,C2,1
1351,2020-08-18,3,C2,2
1352,2020-08-18,3,C2,0
1353,2020-08-18,3,C2,3
1354,2020-08-18,3,C2,3
1355,2020-08-18,3,C2,3
1356,2020-08-19,1,H1,0
1357,2020-08-19,3,H4,1
1358,2020-08-19,3,H4,1
1359,2020-08-19,4,H2,1
1360,2020-08-20,1,H6,0
1361,2020-08-20,1,H6,3
1362,2020-08-20,1,H6,2
1363,2020-08-20,1,H6,3
1364,2020-08-20,1,H6,2
1365,2020-08-20,3,C3,4
1366,2020-08-20,3,C3,0
1367,2020-08-20,3,C3,4
1368,2020-08-20,3,C3,2
1369,2020-08-20,4,E,4
1370,2020-08-20,4,E,2
1371,2020-08-20,4,E,1
1372,2020-08-20,4,E,2
1373,2020-08-21,2,AB1,3
1374,2020-08-21,2,AB1,2
1375,2020-08-21,2,AB1,3
1376,2020-08-21,3,H5,4
1377,2020-08-21,3,H5,1
1378,2020-08-21,3,H5,1
1379,2020-08-21,3,H5,1
1380,2020-08-22,3,H4,3
1381,2020-08-22,3,H4,1
1382,2020-08-22,4,E,1
1383,2020-08-22,4,E,4
1384,2020-08-22,4,E,1
1385,2020-08-22,4,E,3
1386,2020-08-23,3,H2,3
1387,2020-08-23,4,H2,3
1388,2020-08-24,3,H5,3
1389,2020-08-24,3,H5,2
1390,2020-08-24,3,H5,2
1391,2020-08-24,3,H5,2
1392,2020-08-25,3,H3,3
1393,2020-08-25,3,H3,3
1394,2020-08-25,4,H5,0
1395,2020-08-25,4,H5,4
1396,2020-08-25,4,H5,3
1397,2020-08-25,4,H5,3
1398,2020-08-25,4,H5,2
1399,2020-08-27,1,H3,4
1400,2020-08-27,1,H3,3
1401,2020-08-27,1,H3,1
1402,2020-08-27,3,H3,3
1403,2020-08-27,3,H3,4
1404,2020-08-28,1,H2,0
1405,2020-08-28,3,C2,2
1406,2020-08-28,3,C2,2
1407,2020-08-28,3,C2,1
1408,2020-08-28,3,C2,3
1409,2020-08-28,3,C2,1
1410,2020-08-28,3,C2,4
1411,2020-08-29,1,H3,0
1412,2020-08-29,1,H3,2
1413,2020-08-29,1,H3,1
1414,2020-08-29,3,H3,4
1415,2020-08-29,3,H3,2
1416,2020-08-29,4,H1,1
1417,2020-08-30,1,H1,0
1418,2020-08-31,1,H4,1
1419,2020-08-31,1,H4,2
1420,2020-08-31,3,H5,2
1421,2020-08-31,3,H5,4
1422,2020-08-31,3,H5,0
1423,2020-08-31,3,H5,4
1424,2020-09-01,3,H2,0
1425,2020-09-01,4,E,0
1426,2020-09-01,4,E,0
1427,2020-09-01,4,E,3
1428,2020-09-01,4,E,3
1429,2020-09-02,1,E,3
1430,2020-09-02,1,E,2
1431,2020-09-02,1,E,3
1432,2020-09-02,1,E,4
1433,2020-09-02,3,C1,1
1434,2020-09-02,3,C1,2
1435,2020-09-02,3,C1,2
1436,2020-09-02,4,H2,4
1437,2020-09-03,2,AB2,0
1438,2020-09-03,2,AB2,3
1439,2020-09-03,2,AB2,4
1440,2020-09-04,2,AB1,3
1441,2020-09-04,2,AB1,2
1442,2020-09-04,2,AB1,2
1443,2020-09-05,3,H5,1
1444,2020-09-05,3,H5,2
1445,2020-09-05,3,H5,3
1446,2020-09-05,3,H5,4
1447,2020-09-05,4,H2,2
1448,2020-09-06,3,H2,0
1449,2020-09-06,4,H2,0
1450,2020-09-07,1,E,1
1451,2020-09-07,1,E,4
1452,2020-09-07,1,E,3
1453,2020-09-07,1,E,3
1454,2020-09-07,3,H6,0
1455,2020-09-07,3,H6,2
1456,2020-09-07,3,H6,2
1457,2020-09-07,3,H6,1
1458,2020-09-07,4,H2,1
1459,2020-09-08,1,H6,0
1460,2020-09-08,1,H6,2
1461,2020-09-08,1,H6,1
1462,2020-09-08,1,H6,1
1463,2020-09-08,1,H6,3
1464,2020-09-08,3,C1,3
1465,2020-09-08,3,C1,3
1466,2020-09-08,3,C1,0
1467,2020-09-08,4,H4,3
1468,2020-09-08,4,H4,3
1469,2020-09-09,1,H6,2
1470,2020-09-09,1,H6,2
1471,2020-09-09,1,H6,4
1472,2020-09-09,1,H6,0
1473,2020-09-09,1,H6,2
1474,2020-09-09,4,H4,1
1475,2020-09-09,4,H4,0
1476,2020-09-10,1,H4,4
1477,2020-09-10,1,H4,3
1478,2020-09-10,2,MBA,4
1479,2020-09-10,2,MBA,0
1480,2020-09-10,2,MBA,2
1481,2020-09-10,4,H6,0
1482,2020-09-10,4,H6,3
1483,2020-09-10,4,H6,4
1484,2020-09-10,4,H6,1
1485,2020-09-10,4,H6,4
1486,2020-09-11,2,MBA,2
1487,2020-09-11,2,MBA,2
1488,2020-09-11,2,MBA,2
1489,2020-09-11,3,C1,4
1490,2020-09-11,3,C1,1
1491,2020-09-11,3,C1,3
1492,2020-09-11,4,H1,3
1493,2020-09-12,3,H2,0
1494,2020-09-13,4,H6,0
1495,2020-09-13,4,H6,0
1496,2020-09-13,4,H6,0
1497,2020-09-13,4,H6,0
1498,2020-09-13,4,H6,0
1499,2020-09-14,1,H5,2
1500,2020-09-14,1,H5,3
1501,2020-09-14,1,H5,1
1502,2020-09-14,1,H5,2
1503,2020-09-14,2,AB1,3
1504,2020-09-14,2,AB1,2
1505,2020-09-14,2,AB1,4
1506,2020-09-14,3,H6,0
1507,2020-09-14,3,H6,3
1508,2020-09-14,3,H6,1
1509,2020-09-14,3,H6,2
1510,2020-09-15,1,H3,3
1511,2020-09-15,1,H3,0
1512,2020-09-15,1,H3,4
1513,2020-09-15,3,C1,1
1514,2020-09-15,3,C1,3
1515,2020-09-15,3,C1,4
1516,2020-09-15,4,E,0
1517,2020-09-15,4,E,1
1518,2020-09-15,4,E,2
1519,2020-09-15,4,E,0
1520,2020-09-16,2,AB1,4
1521,2020-09-16,2,AB1,3
1522,2020-09-16,2,AB1,2
1523,2020-09-16,3,H2,0
1524,2020-09-17,4,H5,2
1525,2020-09-17,4,H5,0
1526,2020-09-17,4,H5,0
1527,2020-09-17,4,H5,0
1528,2020-09-17,4,H5,1
1529,2020-09-18,1,H5,3
1530,2020-09-18,1,H5,4
1531,2020-09-18,1,H5,1
1532,2020-09-18,1,H5,3
1533,2020-09-19,3,C3,3
1534,2020-09-19,3,C3,4
1535,2020-09-19,3,C3,3
1536,2020-09-19,3,C3,0
1537,2020-09-19,4,H4,0
1538,2020-09-19,4,H4,4
1539,2020-09-20,2,AB2,0
1540,2020-09-20,2,AB2,3
1541,2020-09-20,2,AB2,4
1542,2020-09-20,3,H2,1
1543,2020-09-21,2,AB3,3
1544,2020-09-21,2,AB3,0
1545,2020-09-21,2,AB3,0
1546,2020-09-21,2,AB3,4
1547,2020-09-21,3,H3,1
1548,2020-09-21,3,H3,0
1549,2020-09-21,4,H3,2
1550,2020-09-21,4,H3,2
1551,2020-09-22,1,H4,2
1552,2020-09-22,1,H4,1
1553,2020-09-22,3,H2,0
1554,2020-09-22,4,H5,3
1555,2020-09-22,4,H5,3
1556,2020-09-22,4,H5,0
1557,2020-09-22,4,H5,0
1558,2020-09-22,4,H5,1
1559,2020-09-23,3,H4,1
1560,2020-09-23,3,H4,0
1561,2020-09-24,1,H4,2
1562,2020-09-24,1,H4,1
1563,2020-09-24,2,AB2,0
1564,2020-09-24,2,AB2,2
1565,2020-09-24,2,AB2,1
1566,2020-09-24,3,H5,0
1567,2020-09-24,3,H5,3
1568,2020-09-24,3,H5,2
1569,2020-09-24,3,H5,1
1570,2020-09-25,3,H6,3
1571,2020-09-25,3,H6,0
1572,2020-09-25,3,H6,0
1573,2020-09-25,3,H6,2
1574,2020-09-26,3,H3,1
1575,2020-09-26,3,H3,1
1576,2020-09-26,4,H5,4
1577,2020-09-26,4,H5,0
1578,2020-09-26,4,H5,0
1579,2020-09-26,4,H5,3
1580,2020-09-26,4,H5,3
1581,2020-09-27,2,AB3,4
1582,2020-09-27,2,AB3,2
1583,2020-09-27,2,AB3,1
1584,2020-09-27,2,AB3,1
1585,2020-09-27,4,H5,3
1586,2020-09-27,4,H5,3
1587,2020-09-27,4,H5,4
1588,2020-09-27,4,H5,4
1589,2020-09-27,4,H5,2
1590,2020-09-28,1,H2,4
1591,2020-09-28,2,AB1,1
1592,2020-09-28,2,AB1,4
1593,2020-09-28,2,AB1,1
1594,2020-09-28,3,H5,4
1595,2020-09-28,3,H5,4
1596,2020-09-28,3,H5,2
1597,2020-09-28,3,H5,0
1598,2020-09-29,1,H3,3
1599,2020-09-29,1,H3,2
1600,2020-09-29,1,H3,2
1601,2020-09-29,3,H6,4
1602,2020-09-29,3,H6,1
1603,2020-09-29,3,H6,3
1604,2020-09-29,3,H6,3
1605,2020-09-30,1,H2,4
1606,2020-09-30,3,H2,2
1607,2020-10-01,4,H4,3
1608,2020-10-01,4,H4,1
1609,2020-10-02,2,AB2,1
1610,2020-10-02,2,AB2,4
1611,2020-10-02,2,AB2,3
1612,2020-10-02,4,H1,3
1613,2020-10-04,2,AB1,1
1614,2020-10-04,2,AB1,4
1615,2020-10-04,2,AB1,2
1616,2020-10-05,1,E,1
1617,2020-10-05,1,E,0
1618,2020-10-05,1,E,1
1619,2020-10-05,1,E,2
1620,2020-10-06,2,AB1,1
1621,2020-10-06,2,AB1,4
1622,2020-10-06,2,AB1,0
1623,2020-10-06,3,C2,4
1624,2020-10-06,3,C2,3
1625,2020-10-06,3,C2,0
1626,2020-10-06,3,C2,4
1627,2020-10-06,3,C2,4
1628,2020-10-06,3,C2,2
1629,2020-10-07,2,AB1,4
1630,2020-10-07,2,AB1,1
1631,2020-10-07,2,AB1,1
1632,2020-10-08,1,H1,4
1633,2020-10-08,2,AB2,3
1634,2020-10-08,2,AB2,1
1635,2020-10-08,2,AB2,1
1636,2020-10-08,3,C1,1
1637,2020-10-08,3,C1,4
1638,2020-10-08,3,C1,2
1639,2020-10-09,1,H5,3
1640,2020-10-09,1,H5,3
1641,2020-10-09,1,H5,1
1642,2020-10-09,1,H5,4
1643,2020-10-09,4,H5,3
1644,2020-10-09,4,H5,3
1645,2020-10-09,4,H5,4
1646,2020-10-09,4,H5,4
1647,2020-10-09,4,H5,1
1648,2020-10-10,3,H6,2
1649,2020-10-10,3,H6,4
1650,2020-10-10,3,H6,1
1651,2020-10-10,3,H6,0
1652,2020-10-10,4,H2,2
1653,2020-10-11,1,H3,3
1654,2020-10-11,1,H3,2
1655,2020-10-11,1,H3,4
1656,2020-10-12,1,E,1
1657,2020-10-12,1,E,0
1658,2020-10-12,1,E,2
1659,2020-10-12,1,E,3
1660,2020-10-12,4,H1,0
1661,2020-10-13,2,AB1,1
1662,2020-10-13,2,AB1,0
1663,2020-10-13,2,AB1,2
1664,2020-10-13,3,H4,0
1665,2020-10-13,3,H4,4
1666,2020-10-14,3,H1,2
1667,2020-10-14,4,H2,2
1668,2020-10-16,1,H6,3
1669,2020-10-16,1,H6,1
1670,2020-10-16,1,H6,1
1671,2020-10-16,1,H6,4
1672,2020-10-16,1,H6,1
1673,2020-10-16,3,C1,1
1674,2020-10-16,3,C1,4
1675,2020-10-16,3,C1,1
1676,2020-10-16,4,E,1
1677,2020-10-16,4,E,4
1678,2020-10-16,4,E,2
1679,2020-10-16,4,E,1
1680,2020-10-17,2,MBA,0
1681,2020-10-17,2,MBA,1
1682,2020-10-17,2,MBA,0
1683,2020-10-17,4,H3,2
1684,2020-10-17,4,H3,3
1685,2020-10-18,1,H2,2
1686,2020-10-18,2,AB2,2
1687,2020-10-18,2,AB2,1
1688,2020-10-18,2,AB2,0
1689,2020-10-18,4,H6,4
1690,2020-10-18,4,H6,3
1691,2020-10-18,4,H6,3
1692,2020-10-18,4,H6,2
1693,2020-10-18,4,H6,0
1694,2020-10-19,1,H6,1
1695,2020-10-19,1,H6,4
