,date,time,species,catch,effort,boat,location
553,2020-01-09,3,species3,1,77,boat3,H5
554,2020-01-09,3,species6,30,77,boat3,H5
555,2020-01-09,3,species9,37,77,boat3,H5
556,2020-01-09,3,species12,9,77,boat3,H5
557,2020-01-09,3,species5,24,307,boat6,C2
558,2020-01-09,3,species6,1,307,boat6,C2
559,2020-01-09,3,species7,64,307,boat6,C2
560,2020-01-09,3,species11,84,307,boat6,C2
561,2020-01-09,3,species12,11,307,boat6,C2
562,2020-01-09,3,species13,123,307,boat6,C2
563,2020-01-09,3,species5,43,66,boat8,H4
564,2020-01-09,3,species8,23,66,boat8,H4
565,2020-01-09,3,species2,384,384,boat5,H2
566,2020-01-09,3,species5,26,423,boat10,C2
567,2020-01-09,3,species6,14,423,boat10,C2
568,2020-01-09,3,species7,251,423,boat10,C2
569,2020-01-09,3,species11,27,423,boat10,C2
570,2020-01-09,3,species12,12,423,boat10,C2
571,2020-01-09,3,species13,93,423,boat10,C2
572,2020-01-09,3,species5,66,427,boat4,H3
573,2020-01-09,3,species8,361,427,boat4,H3
574,2020-01-09,4,species3,107,287,boat6,H6
575,2020-01-09,4,species6,4,287,boat6,H6
576,2020-01-09,4,species8,129,287,boat6,H6
577,2020-01-09,4,species9,33,287,boat6,H6
578,2020-01-09,4,species12,14,287,boat6,H6
579,2020-01-09,4,species1,127,127,boat4,H1
580,2020-01-09,4,species4,38,425,boat10,E
581,2020-01-09,4,species7,19,425,boat10,E
582,2020-01-09,4,species10,55,425,boat10,E
583,2020-01-09,4,species13,313,425,boat10,E
584,2020-01-09,4,species3,13,117,boat5,H6
585,2020-01-09,4,species6,21,117,boat5,H6
586,2020-01-09,4,species8,54,117,boat5,H6
587,2020-01-09,4,species9,27,117,boat5,H6
588,2020-01-09,4,species12,2,117,boat5,H6
589,2020-01-09,4,species2,221,221,boat8,H2
590,2020-01-09,4,species5,103,109,boat3,H3
591,2020-01-09,4,species11,6,109,boat3,H3
592,2020-01-10,1,species1,85,85,boat10,H1
593,2020-01-10,1,species1,165,165,boat7,H1
594,2020-01-10,1,species4,77,531,boat3,E
595,2020-01-10,1,species7,185,531,boat3,E
596,2020-01-10,1,species10,114,531,boat3,E
597,2020-01-10,1,species13,155,531,boat3,E
598,2020-01-10,2,species5,310,515,boat1,AB2
599,2020-01-10,2,species6,47,515,boat1,AB2
600,2020-01-10,2,species7,158,515,boat1,AB2
601,2020-01-10,2,species11,7,150,boat6,MBA
602,2020-01-10,2,species12,38,150,boat6,MBA
603,2020-01-10,2,species13,105,150,boat6,MBA
604,2020-01-10,3,species5,36,99,boat1,H4
605,2020-01-10,3,species8,63,99,boat1,H4
606,2020-01-10,3,species5,396,607,boat7,H3
607,2020-01-10,3,species8,211,607,boat7,H3
608,2020-01-10,3,species1,78,493,boat9,C3
609,2020-01-10,3,species2,391,493,boat9,C3
610,2020-01-10,3,species3,14,493,boat9,C3
611,2020-01-10,3,species4,10,493,boat9,C3
612,2020-01-10,3,species2,179,179,boat5,H2
613,2020-01-10,3,species2,316,316,boat10,H2
614,2020-01-10,3,species3,11,56,boat2,H5
615,2020-01-10,3,species6,20,56,boat2,H5
616,2020-01-10,3,species9,23,56,boat2,H5
617,2020-01-10,3,species12,2,56,boat2,H5
618,2020-01-10,4,species5,72,152,boat5,H3
619,2020-01-10,4,species11,80,152,boat5,H3
620,2020-01-10,4,species4,72,510,boat2,E
621,2020-01-10,4,species7,145,510,boat2,E
622,2020-01-10,4,species10,147,510,boat2,E
623,2020-01-10,4,species13,146,510,boat2,E
624,2020-01-10,4,species3,145,188,boat7,H6
625,2020-01-10,4,species6,4,188,boat7,H6
626,2020-01-10,4,species8,19,188,boat7,H6
627,2020-01-10,4,species9,13,188,boat7,H6
628,2020-01-10,4,species12,7,188,boat7,H6
629,2020-01-10,4,species1,85,85,boat3,H1
630,2020-01-11,1,species2,553,553,boat8,H2
631,2020-01-11,1,species8,241,312,boat3,H4
632,2020-01-11,1,species11,71,312,boat3,H4
633,2020-01-11,2,species11,121,478,boat4,MBA
634,2020-01-11,2,species12,44,478,boat4,MBA
635,2020-01-11,2,species13,313,478,boat4,MBA
636,2020-01-11,2,species11,92,348,boat1,MBA
637,2020-01-11,2,species12,75,348,boat1,MBA
638,2020-01-11,2,species13,181,348,boat1,MBA
639,2020-01-11,2,species1,49,578,boat8,AB3
640,2020-01-11,2,species2,230,578,boat8,AB3
641,2020-01-11,2,species3,254,578,boat8,AB3
642,2020-01-11,2,species4,45,578,boat8,AB3
643,2020-01-11,2,species5,371,530,boat3,AB2
644,2020-01-11,2,species6,13,530,boat3,AB2
645,2020-01-11,2,species7,146,530,boat3,AB2
646,2020-01-11,2,species1,128,463,boat7,AB3
647,2020-01-11,2,species2,125,463,boat7,AB3
648,2020-01-11,2,species3,168,463,boat7,AB3
649,2020-01-11,2,species4,42,463,boat7,AB3
650,2020-01-11,2,species5,509,814,boat6,AB2
651,2020-01-11,2,species6,79,814,boat6,AB2
652,2020-01-11,2,species7,226,814,boat6,AB2
653,2020-01-11,2,species11,95,313,boat2,MBA
654,2020-01-11,2,species12,35,313,boat2,MBA
655,2020-01-11,2,species13,183,313,boat2,MBA
656,2020-01-11,2,species1,260,569,boat9,AB3
657,2020-01-11,2,species2,67,569,boat9,AB3
658,2020-01-11,2,species3,187,569,boat9,AB3
659,2020-01-11,2,species4,55,569,boat9,AB3
660,2020-01-11,3,species1,11,11,boat2,H1
661,2020-01-11,4,species3,6,449,boat3,H5
662,2020-01-11,4,species6,30,449,boat3,H5
663,2020-01-11,4,species8,330,449,boat3,H5
664,2020-01-11,4,species9,71,449,boat3,H5
665,2020-01-11,4,species12,12,449,boat3,H5
666,2020-01-11,4,species5,71,120,boat2,H4
667,2020-01-11,4,species11,49,120,boat2,H4
668,2020-01-11,4,species1,113,113,boat4,H1
669,2020-01-12,1,species3,61,205,boat5,H5
670,2020-01-12,1,species6,38,205,boat5,H5
671,2020-01-12,1,species9,55,205,boat5,H5
672,2020-01-12,1,species12,51,205,boat5,H5
673,2020-01-12,1,species5,77,150,boat4,H3
674,2020-01-12,1,species8,18,150,boat4,H3
675,2020-01-12,1,species11,55,150,boat4,H3
676,2020-01-12,1,species3,38,95,boat10,H6
677,2020-01-12,1,species5,7,95,boat10,H6
678,2020-01-12,1,species6,23,95,boat10,H6
679,2020-01-12,1,species9,17,95,boat10,H6
680,2020-01-12,1,species12,10,95,boat10,H6
681,2020-01-12,1,species2,439,439,boat9,H2
682,2020-01-12,1,species8,250,314,boat2,H4
683,2020-01-12,1,species11,64,314,boat2,H4
684,2020-01-12,2,species11,44,451,boat7,MBA
685,2020-01-12,2,species12,62,451,boat7,MBA
686,2020-01-12,2,species13,345,451,boat7,MBA
687,2020-01-12,2,species1,358,907,boat3,AB3
688,2020-01-12,2,species2,306,907,boat3,AB3
689,2020-01-12,2,species3,201,907,boat3,AB3
690,2020-01-12,2,species4,42,907,boat3,AB3
691,2020-01-12,2,species11,16,167,boat6,MBA
692,2020-01-12,2,species12,38,167,boat6,MBA
693,2020-01-12,2,species13,113,167,boat6,MBA
694,2020-01-12,2,species1,7,799,boat1,AB3
695,2020-01-12,2,species2,682,799,boat1,AB3
696,2020-01-12,2,species3,37,799,boat1,AB3
697,2020-01-12,2,species4,73,799,boat1,AB3
698,2020-01-12,2,species11,18,386,boat5,MBA
699,2020-01-12,2,species12,52,386,boat5,MBA
700,2020-01-12,2,species13,316,386,boat5,MBA
701,2020-01-12,2,species8,525,629,boat10,AB1
702,2020-01-12,2,species9,65,629,boat10,AB1
703,2020-01-12,2,species10,39,629,boat10,AB1
704,2020-01-12,2,species1,369,1141,boat4,AB3
705,2020-01-12,2,species2,653,1141,boat4,AB3
706,2020-01-12,2,species3,31,1141,boat4,AB3
707,2020-01-12,2,species4,88,1141,boat4,AB3
708,2020-01-12,3,species3,117,163,boat3,H6
709,2020-01-12,3,species6,17,163,boat3,H6
710,2020-01-12,3,species9,19,163,boat3,H6
711,2020-01-12,3,species12,10,163,boat3,H6
712,2020-01-12,3,species1,73,73,boat5,H1
713,2020-01-12,3,species5,44,119,boat2,H4
714,2020-01-12,3,species8,75,119,boat2,H4
715,2020-01-12,3,species5,180,521,boat4,H3
716,2020-01-12,3,species8,341,521,boat4,H3
717,2020-01-12,3,species2,152,152,boat7,H2
718,2020-01-12,3,species3,109,147,boat1,H5
719,2020-01-12,3,species6,13,147,boat1,H5
720,2020-01-12,3,species9,2,147,boat1,H5
721,2020-01-12,3,species12,23,147,boat1,H5
722,2020-01-12,3,species1,96,96,boat9,H1
723,2020-01-12,3,species8,15,108,boat8,C1
724,2020-01-12,3,species9,16,108,boat8,C1
725,2020-01-12,3,species10,77,108,boat8,C1
726,2020-01-12,3,species2,36,36,boat6,H2
727,2020-01-12,3,species1,169,169,boat10,H1
728,2020-01-12,4,species2,557,557,boat2,H2
729,2020-01-12,4,species4,11,404,boat3,E
730,2020-01-12,4,species7,44,404,boat3,E
731,2020-01-12,4,species10,36,404,boat3,E
732,2020-01-12,4,species13,313,404,boat3,E
733,2020-01-13,1,species1,299,299,boat10,H1
734,2020-01-13,1,species3,158,268,boat3,H6
735,2020-01-13,1,species5,61,268,boat3,H6
736,2020-01-13,1,species6,14,268,boat3,H6
737,2020-01-13,1,species9,14,268,boat3,H6
738,2020-01-13,1,species12,21,268,boat3,H6
739,2020-01-13,1,species8,223,275,boat9,H4
740,2020-01-13,1,species11,52,275,boat9,H4
741,2020-01-13,1,species1,357,357,boat1,H1
742,2020-01-13,1,species8,72,125,boat6,H4
743,2020-01-13,1,species11,53,125,boat6,H4
744,2020-01-13,1,species4,17,440,boat2,E
745,2020-01-13,1,species7,70,440,boat2,E
746,2020-01-13,1,species10,93,440,boat2,E
747,2020-01-13,1,species13,260,440,boat2,E
748,2020-01-13,1,species2,805,805,boat4,H2
749,2020-01-13,2,species1,242,947,boat8,AB3
750,2020-01-13,2,species2,606,947,boat8,AB3
751,2020-01-13,2,species3,78,947,boat8,AB3
752,2020-01-13,2,species4,21,947,boat8,AB3
753,2020-01-13,2,species1,262,993,boat9,AB3
754,2020-01-13,2,species2,540,993,boat9,AB3
755,2020-01-13,2,species3,181,993,boat9,AB3
756,2020-01-13,2,species4,10,993,boat9,AB3
757,2020-01-13,2,species1,279,1166,boat7,AB3
758,2020-01-13,2,species2,722,1166,boat7,AB3
759,2020-01-13,2,species3,154,1166,boat7,AB3
760,2020-01-13,2,species4,11,1166,boat7,AB3
761,2020-01-13,2,species11,116,502,boat6,MBA
762,2020-01-13,2,species12,76,502,boat6,MBA
763,2020-01-13,2,species13,310,502,boat6,MBA
764,2020-01-13,3,species5,22,742,boat1,C2
765,2020-01-13,3,species6,11,742,boat1,C2
766,2020-01-13,3,species7,217,742,boat1,C2
767,2020-01-13,3,species11,103,742,boat1,C2
768,2020-01-13,3,species12,9,742,boat1,C2
769,2020-01-13,3,species13,380,742,boat1,C2
770,2020-01-13,4,species5,3,7,boat5,H4
771,2020-01-13,4,species11,4,7,boat5,H4
772,2020-01-13,4,species1,282,282,boat9,H1
773,2020-01-13,4,species1,168,168,boat8,H1
774,2020-01-13,4,species3,155,641,boat2,H5
775,2020-01-13,4,species6,23,641,boat2,H5
776,2020-01-13,4,species8,370,641,boat2,H5
777,2020-01-13,4,species9,70,641,boat2,H5
778,2020-01-13,4,species12,23,641,boat2,H5
779,2020-01-13,4,species2,595,595,boat4,H2
780,2020-01-13,4,species3,100,284,boat3,H6
781,2020-01-13,4,species6,41,284,boat3,H6
782,2020-01-13,4,species8,119,284,boat3,H6
783,2020-01-13,4,species9,9,284,boat3,H6
784,2020-01-13,4,species12,15,284,boat3,H6
785,2020-01-14,1,species2,133,133,boat3,H2
786,2020-01-14,1,species3,161,266,boat10,H5
787,2020-01-14,1,species6,20,266,boat10,H5
788,2020-01-14,1,species9,43,266,boat10,H5
789,2020-01-14,1,species12,42,266,boat10,H5
790,2020-01-14,1,species5,16,287,boat8,H3
791,2020-01-14,1,species8,197,287,boat8,H3
792,2020-01-14,1,species11,74,287,boat8,H3
793,2020-01-14,2,species1,60,385,boat4,AB3
794,2020-01-14,2,species2,212,385,boat4,AB3
795,2020-01-14,2,species3,75,385,boat4,AB3
796,2020-01-14,2,species4,38,385,boat4,AB3
797,2020-01-14,2,species1,274,604,boat6,AB3
798,2020-01-14,2,species2,259,604,boat6,AB3
799,2020-01-14,2,species3,70,604,boat6,AB3
800,2020-01-14,2,species4,1,604,boat6,AB3
801,2020-01-14,2,species11,62,391,boat5,MBA
802,2020-01-14,2,species12,73,391,boat5,MBA
803,2020-01-14,2,species13,256,391,boat5,MBA
804,2020-01-14,2,species11,9,100,boat8,MBA
805,2020-01-14,2,species12,23,100,boat8,MBA
806,2020-01-14,2,species13,68,100,boat8,MBA
807,2020-01-14,2,species1,237,560,boat1,AB3
808,2020-01-14,2,species2,42,560,boat1,AB3
809,2020-01-14,2,species3,181,560,boat1,AB3
810,2020-01-14,2,species4,100,560,boat1,AB3
811,2020-01-14,2,species5,263,582,boat7,AB2
812,2020-01-14,2,species6,82,582,boat7,AB2
813,2020-01-14,2,species7,237,582,boat7,AB2
814,2020-01-14,2,species1,249,919,boat10,AB3
815,2020-01-14,2,species2,593,919,boat10,AB3
816,2020-01-14,2,species3,48,919,boat10,AB3
817,2020-01-14,2,species4,29,919,boat10,AB3
818,2020-01-14,2,species5,376,398,boat3,AB2
819,2020-01-14,2,species6,14,398,boat3,AB2
820,2020-01-14,2,species7,8,398,boat3,AB2
821,2020-01-14,3,species1,118,334,boat4,C3
822,2020-01-14,3,species2,119,334,boat4,C3
823,2020-01-14,3,species3,13,334,boat4,C3
824,2020-01-14,3,species4,84,334,boat4,C3
825,2020-01-14,3,species2,11,11,boat7,H2
826,2020-01-14,3,species5,27,304,boat2,C2
827,2020-01-14,3,species6,3,304,boat2,C2
828,2020-01-14,3,species7,220,304,boat2,C2
829,2020-01-14,3,species11,34,304,boat2,C2
830,2020-01-14,3,species12,9,304,boat2,C2
831,2020-01-14,3,species13,11,304,boat2,C2
832,2020-01-14,3,species5,30,307,boat5,C2
833,2020-01-14,3,species6,0,307,boat5,C2
834,2020-01-14,3,species7,53,307,boat5,C2
835,2020-01-14,3,species11,11,307,boat5,C2
836,2020-01-14,3,species12,4,307,boat5,C2
837,2020-01-14,3,species13,209,307,boat5,C2
838,2020-01-14,3,species1,109,109,boat6,H1
839,2020-01-14,3,species3,30,70,boat1,H6
840,2020-01-14,3,species6,18,70,boat1,H6
841,2020-01-14,3,species9,14,70,boat1,H6
842,2020-01-14,3,species12,8,70,boat1,H6
843,2020-01-14,3,species3,31,100,boat9,H6
844,2020-01-14,3,species6,44,100,boat9,H6
845,2020-01-14,3,species9,9,100,boat9,H6
846,2020-01-14,3,species12,16,100,boat9,H6
847,2020-01-14,4,species4,36,512,boat3,E
848,2020-01-14,4,species7,209,512,boat3,E
849,2020-01-14,4,species10,146,512,boat3,E
850,2020-01-14,4,species13,121,512,boat3,E
851,2020-01-14,4,species4,73,398,boat8,E
852,2020-01-14,4,species7,189,398,boat8,E
853,2020-01-14,4,species10,76,398,boat8,E
854,2020-01-14,4,species13,60,398,boat8,E
855,2020-01-14,4,species1,71,71,boat1,H1
856,2020-01-14,4,species5,47,115,boat5,H4
857,2020-01-14,4,species11,68,115,boat5,H4
858,2020-01-14,4,species5,23,27,boat6,H4
859,2020-01-14,4,species11,4,27,boat6,H4
860,2020-01-15,1,species4,62,502,boat9,E
861,2020-01-15,1,species7,187,502,boat9,E
862,2020-01-15,1,species10,113,502,boat9,E
863,2020-01-15,1,species13,140,502,boat9,E
864,2020-01-15,1,species8,185,259,boat2,H4
865,2020-01-15,1,species11,74,259,boat2,H4
866,2020-01-15,1,species1,90,90,boat3,H1
867,2020-01-15,2,species11,72,389,boat7,MBA
868,2020-01-15,2,species12,70,389,boat7,MBA
869,2020-01-15,2,species13,247,389,boat7,MBA
870,2020-01-15,2,species1,215,542,boat4,AB3
871,2020-01-15,2,species2,27,542,boat4,AB3
872,2020-01-15,2,species3,300,542,boat4,AB3
873,2020-01-15,2,species4,0,542,boat4,AB3
874,2020-01-15,2,species5,96,224,boat2,AB2
875,2020-01-15,2,species6,73,224,boat2,AB2
876,2020-01-15,2,species7,55,224,boat2,AB2
877,2020-01-15,2,species5,429,609,boat6,AB2
878,2020-01-15,2,species6,11,609,boat6,AB2
879,2020-01-15,2,species7,169,609,boat6,AB2
880,2020-01-15,2,species1,137,1074,boat1,AB3
881,2020-01-15,2,species2,530,1074,boat1,AB3
882,2020-01-15,2,species3,322,1074,boat1,AB3
883,2020-01-15,2,species4,85,1074,boat1,AB3
884,2020-01-15,2,species1,138,659,boat10,AB3
885,2020-01-15,2,species2,227,659,boat10,AB3
886,2020-01-15,2,species3,246,659,boat10,AB3
887,2020-01-15,2,species4,48,659,boat10,AB3
888,2020-01-15,2,species11,16,415,boat8,MBA
889,2020-01-15,2,species12,23,415,boat8,MBA
890,2020-01-15,2,species13,376,415,boat8,MBA
891,2020-01-15,2,species11,170,230,boat5,MBA
892,2020-01-15,2,species12,46,230,boat5,MBA
893,2020-01-15,2,species13,14,230,boat5,MBA
894,2020-01-15,2,species5,137,386,boat3,AB2
895,2020-01-15,2,species6,93,386,boat3,AB2
896,2020-01-15,2,species7,156,386,boat3,AB2
897,2020-01-15,3,species5,209,218,boat4,H3
898,2020-01-15,3,species8,9,218,boat4,H3
899,2020-01-15,3,species1,69,458,boat6,C3
900,2020-01-15,3,species2,356,458,boat6,C3
901,2020-01-15,3,species3,8,458,boat6,C3
902,2020-01-15,3,species4,25,458,boat6,C3
903,2020-01-15,3,species8,54,115,boat9,C1
904,2020-01-15,3,species9,23,115,boat9,C1
905,2020-01-15,3,species10,38,115,boat9,C1
906,2020-01-15,3,species5,217,572,boat3,H3
907,2020-01-15,3,species8,355,572,boat3,H3
908,2020-01-15,4,species3,36,199,boat3,H6
909,2020-01-15,4,species6,48,199,boat3,H6
910,2020-01-15,4,species8,83,199,boat3,H6
911,2020-01-15,4,species9,17,199,boat3,H6
912,2020-01-15,4,species12,15,199,boat3,H6
913,2020-01-15,4,species5,189,234,boat2,H3
914,2020-01-15,4,species11,45,234,boat2,H3
915,2020-01-15,4,species2,365,365,boat4,H2
916,2020-01-15,4,species3,23,250,boat9,H6
917,2020-01-15,4,species6,14,250,boat9,H6
918,2020-01-15,4,species8,176,250,boat9,H6
919,2020-01-15,4,species9,23,250,boat9,H6
920,2020-01-15,4,species12,14,250,boat9,H6
921,2020-01-15,4,species2,410,410,boat6,H2
922,2020-01-15,4,species5,52,90,boat7,H4
923,2020-01-15,4,species11,38,90,boat7,H4
924,2020-01-16,1,species4,33,435,boat10,E
925,2020-01-16,1,species7,76,435,boat10,E
926,2020-01-16,1,species10,110,435,boat10,E
927,2020-01-16,1,species13,216,435,boat10,E
928,2020-01-16,1,species3,71,221,boat6,H6
929,2020-01-16,1,species5,66,221,boat6,H6
930,2020-01-16,1,species6,43,221,boat6,H6
931,2020-01-16,1,species9,14,221,boat6,H6
932,2020-01-16,1,species12,27,221,boat6,H6
933,2020-01-16,1,species1,50,50,boat9,H1
934,2020-01-16,1,species1,156,156,boat4,H1
935,2020-01-16,1,species3,56,159,boat2,H5
936,2020-01-16,1,species6,32,159,boat2,H5
937,2020-01-16,1,species9,48,159,boat2,H5
938,2020-01-16,1,species12,23,159,boat2,H5
939,2020-01-16,1,species4,6,290,boat1,E
940,2020-01-16,1,species7,50,290,boat1,E
941,2020-01-16,1,species10,39,290,boat1,E
942,2020-01-16,1,species13,195,290,boat1,E
943,2020-01-16,1,species3,134,251,boat8,H5
944,2020-01-16,1,species6,30,251,boat8,H5
945,2020-01-16,1,species9,60,251,boat8,H5
946,2020-01-16,1,species12,27,251,boat8,H5
947,2020-01-16,1,species5,343,535,boat7,H3
948,2020-01-16,1,species8,111,535,boat7,H3
949,2020-01-16,1,species11,81,535,boat7,H3
950,2020-01-16,1,species3,86,162,boat3,H6
951,2020-01-16,1,species5,19,162,boat3,H6
952,2020-01-16,1,species6,42,162,boat3,H6
953,2020-01-16,1,species9,12,162,boat3,H6
954,2020-01-16,1,species12,3,162,boat3,H6
955,2020-01-16,1,species4,17,514,boat5,E
956,2020-01-16,1,species7,97,514,boat5,E
957,2020-01-16,1,species10,146,514,boat5,E
958,2020-01-16,1,species13,254,514,boat5,E
959,2020-01-16,2,species8,398,604,boat3,AB1
960,2020-01-16,2,species9,99,604,boat3,AB1
961,2020-01-16,2,species10,107,604,boat3,AB1
962,2020-01-16,2,species11,6,222,boat4,MBA
963,2020-01-16,2,species12,79,222,boat4,MBA
964,2020-01-16,2,species13,137,222,boat4,MBA
965,2020-01-16,2,species8,667,750,boat2,AB1
966,2020-01-16,2,species9,65,750,boat2,AB1
967,2020-01-16,2,species10,18,750,boat2,AB1
968,2020-01-16,2,species1,151,772,boat9,AB3
969,2020-01-16,2,species2,236,772,boat9,AB3
970,2020-01-16,2,species3,314,772,boat9,AB3
971,2020-01-16,2,species4,71,772,boat9,AB3
972,2020-01-16,2,species1,76,872,boat5,AB3
973,2020-01-16,2,species2,722,872,boat5,AB3
974,2020-01-16,2,species3,73,872,boat5,AB3
975,2020-01-16,2,species4,1,872,boat5,AB3
976,2020-01-16,2,species1,110,1093,boat7,AB3
977,2020-01-16,2,species2,797,1093,boat7,AB3
978,2020-01-16,2,species3,102,1093,boat7,AB3
979,2020-01-16,2,species4,84,1093,boat7,AB3
980,2020-01-16,2,species8,517,782,boat10,AB1
981,2020-01-16,2,species9,120,782,boat10,AB1
982,2020-01-16,2,species10,145,782,boat10,AB1
983,2020-01-16,2,species1,222,764,boat6,AB3
984,2020-01-16,2,species2,146,764,boat6,AB3
985,2020-01-16,2,species3,337,764,boat6,AB3
986,2020-01-16,2,species4,59,764,boat6,AB3
987,2020-01-16,3,species1,37,189,boat7,C3
988,2020-01-16,3,species2,137,189,boat7,C3
989,2020-01-16,3,species3,9,189,boat7,C3
990,2020-01-16,3,species4,6,189,boat7,C3
991,2020-01-16,4,species5,51,126,boat6,H4
992,2020-01-16,4,species11,75,126,boat6,H4
993,2020-01-16,4,species5,218,271,boat7,H3
994,2020-01-16,4,species11,53,271,boat7,H3
995,2020-01-16,4,species3,7,415,boat1,H5
996,2020-01-16,4,species6,9,415,boat1,H5
997,2020-01-16,4,species8,329,415,boat1,H5
998,2020-01-16,4,species9,24,415,boat1,H5
999,2020-01-16,4,species12,46,415,boat1,H5
1000,2020-01-16,4,species2,348,348,boat2,H2
1001,2020-01-16,4,species4,59,565,boat5,E
1002,2020-01-16,4,species7,202,565,boat5,E
1003,2020-01-16,4,species10,143,565,boat5,E
1004,2020-01-16,4,species13,161,565,boat5,E
1005,2020-01-16,4,species3,114,243,boat8,H6
1006,2020-01-16,4,species6,29,243,boat8,H6
1007,2020-01-16,4,species8,75,243,boat8,H6
1008,2020-01-16,4,species9,9,243,boat8,H6
1009,2020-01-16,4,species12,16,243,boat8,H6
1010,2020-01-16,4,species3,20,183,boat9,H5
1011,2020-01-16,4,species6,21,183,boat9,H5
1012,2020-01-16,4,species8,69,183,boat9,H5
1013,2020-01-16,4,species9,69,183,boat9,H5
1014,2020-01-16,4,species12,4,183,boat9,H5
1015,2020-01-17,1,species3,31,115,boat2,H6
1016,2020-01-17,1,species5,48,115,boat2,H6
1017,2020-01-17,1,species6,6,115,boat2,H6
1018,2020-01-17,1,species9,22,115,boat2,H6
1019,2020-01-17,1,species12,8,115,boat2,H6
1020,2020-01-17,1,species3,7,123,boat8,H5
1021,2020-01-17,1,species6,25,123,boat8,H5
1022,2020-01-17,1,species9,67,123,boat8,H5
1023,2020-01-17,1,species12,24,123,boat8,H5
1024,2020-01-17,1,species5,171,331,boat7,H3
1025,2020-01-17,1,species8,124,331,boat7,H3
1026,2020-01-17,1,species11,36,331,boat7,H3
1027,2020-01-17,1,species3,84,204,boat3,H6
1028,2020-01-17,1,species5,41,204,boat3,H6
1029,2020-01-17,1,species6,29,204,boat3,H6
1030,2020-01-17,1,species9,24,204,boat3,H6
1031,2020-01-17,1,species12,26,204,boat3,H6
1032,2020-01-17,1,species4,69,497,boat10,E
1033,2020-01-17,1,species7,117,497,boat10,E
1034,2020-01-17,1,species10,108,497,boat10,E
1035,2020-01-17,1,species13,203,497,boat10,E
1036,2020-01-17,1,species1,243,243,boat1,H1
1037,2020-01-17,1,species4,66,584,boat4,E
1038,2020-01-17,1,species7,251,584,boat4,E
1039,2020-01-17,1,species10,46,584,boat4,E
1040,2020-01-17,1,species13,221,584,boat4,E
1041,2020-01-17,1,species5,236,455,boat6,H3
1042,2020-01-17,1,species8,153,455,boat6,H3
1043,2020-01-17,1,species11,66,455,boat6,H3
1044,2020-01-17,1,species3,51,147,boat9,H5
1045,2020-01-17,1,species6,46,147,boat9,H5
1046,2020-01-17,1,species9,7,147,boat9,H5
1047,2020-01-17,1,species12,43,147,boat9,H5
1048,2020-01-17,2,species11,17,121,boat3,MBA
1049,2020-01-17,2,species12,56,121,boat3,MBA
1050,2020-01-17,2,species13,48,121,boat3,MBA
1051,2020-01-17,2,species1,27,494,boat4,AB3
